order_id,date,product,category,region,sales_rep,quantity,unit_cost,unit_price,revenue,cost,profit
3901,2024-06-12,Standing Desk,Furniture,South,Eva,2,300,650,1300,600,700
3902,2024-06-12,Headphones,Electronics,West,Bob,3,60,150,450,180,270
3903,2024-06-12,Desk Lamp,Furniture,East,David,3,25,65,195,75,120
3904,2024-06-12,Keyboard Mech,Electronics,West,Alice,9,55,130,1170,495,675
3905,2024-06-12,Keyboard Mech,Electronics,South,Carol,9,55,130,1170,495,675
3906,2024-06-12,USB-C Hub,Electronics,West,Bob,4,20,55,220,80,140
3907,2024-06-13,Laptop Pro,Electronics,West,Frank,6,700,1200,7200,4200,3000
3908,2024-06-13,Sticky Notes,Stationery,North,Frank,10,2,8,80,20,60
3909,2024-06-13,Keyboard Mech,Electronics,West,Eva,6,55,130,780,330,450
3910,2024-06-13,Keyboard Mech,Electronics,South,David,4,55,130,520,220,300
3911,2024-06-13,Office Chair,Furniture,West,David,5,150,320,1600,750,850
3912,2024-06-13,Pen Pack,Stationery,North,David,7,3,12,84,21,63
3913,2024-06-14,Notebook Set,Stationery,West,Carol,9,5,18,162,45,117
3914,2024-06-14,Monitor 24in,Electronics,North,Eva,5,180,380,1900,900,1000
3915,2024-06-14,Laptop Pro,Electronics,East,Eva,4,700,1200,4800,2800,2000
3916,2024-06-15,Desk Lamp,Furniture,East,Frank,9,25,65,585,225,360
3917,2024-06-15,Laptop Pro,Electronics,,Carol,9,700,1200,10800,6300,4500
3918,2024-06-15,Pen Pack,Stationery,North,Frank,4,3,12,48,12,36
3919,2024-06-15,Pen Pack,Stationery,South,Eva,9,3,12,108,27,81
3920,2024-06-15,Notebook Set,Stationery,North,David,1,5,18,18,5,13
3921,2024-06-15,USB-C Hub,Electronics,North,Frank,4,20,55,220,80,140
3922,2024-06-15,Office Chair,Furniture,North,Alice,8,150,320,2560,1200,1360
3923,2024-06-15,Pen Pack,Stationery,North,Carol,4,3,12,48,12,36
3924,2024-06-16,Office Chair,Furniture,West,Bob,6,150,320,1920,900,1020
3925,2024-06-16,Notebook Set,Stationery,South,Eva,7,5,18,126,35,91
3926,2024-06-16,Office Chair,Furniture,West,Frank,10,150,320,3200,1500,1700
3927,2024-06-17,Sticky Notes,Stationery,East,David,5,2,8,40,10,30
3928,2024-06-17,Sticky Notes,Stationery,West,David,1,2,8,8,2,6
3929,2024-06-17,Standing Desk,Furniture,West,Carol,4,300,650,2600,1200,1400
3930,2024-06-17,Desk Lamp,Furniture,West,Alice,1,25,65,65,25,40
3931,2024-06-17,Sticky Notes,Stationery,South,Alice,8,2,8,64,16,48
3932,2024-06-17,Keyboard Mech,Electronics,West,Alice,2,55,130,260,110,150
3933,2024-06-17,USB-C Hub,Electronics,East,Frank,9,20,55,495,180,315
3934,2024-06-18,Sticky Notes,Stationery,East,Carol,7,2,8,56,14,42
3935,2024-06-18,Desk Lamp,Furniture,North,David,5,25,65,325,125,200
3936,2024-06-18,Office Chair,Furniture,West,Bob,2,150,320,640,300,340
3937,2024-06-18,USB-C Hub,Electronics,West,David,9,20,55,495,180,315
3938,2024-06-18,Wireless Mouse,Electronics,West,Bob,2,15,35,70,30,40
3939,2024-06-18,Wireless Mouse,Electronics,East,David,2,15,35,70,30,40
3940,2024-06-18,Sticky Notes,Stationery,North,Frank,3,2,8,24,6,18
3941,2024-06-18,Headphones,Electronics,East,Alice,4,60,150,600,240,360
3942,2024-06-19,Laptop Pro,Electronics,East,Bob,3,700,1200,3600,2100,1500
3943,2024-06-19,Notebook Set,Stationery,North,David,8,5,18,144,40,104
3944,2024-06-19,Pen Pack,Stationery,North,Bob,3,3,12,36,9,27
3945,2024-06-19,USB-C Hub,Electronics,West,Alice,4,20,55,220,80,140
3946,2024-06-19,Monitor 24in,Electronics,East,Eva,2,180,380,760,360,400
3947,2024-06-19,USB-C Hub,Electronics,East,Alice,3,20,55,165,60,105
3948,2024-06-19,Wireless Mouse,Electronics,North,Eva,2,15,35,70,30,40
3949,2024-06-20,USB-C Hub,Electronics,South,Alice,6,20,55,330,120,210
3950,2024-06-20,Keyboard Mech,Electronics,,Alice,4,55,130,520,220,300
3951,2024-06-20,Desk Lamp,Furniture,North,Bob,1,25,65,65,25,40
3952,2024-06-20,Keyboard Mech,Electronics,North,Alice,1,55,130,130,55,75
3953,2024-06-20,Keyboard Mech,Electronics,West,Carol,8,55,130,1040,440,600
3954,2024-06-20,Keyboard Mech,Electronics,South,Frank,10,55,130,1300,550,750
3955,2024-06-20,Monitor 24in,Electronics,West,David,10,180,380,3800,1800,2000
3956,2024-06-20,USB-C Hub,Electronics,East,Bob,8,20,55,440,160,280
3957,2024-06-21,Standing Desk,Furniture,West,Carol,3,300,650,1950,900,1050
3958,2024-06-21,USB-C Hub,Electronics,West,Carol,6,20,55,330,120,210
3959,2024-06-21,USB-C Hub,Electronics,South,David,1,20,55,55,20,35
3960,2024-06-21,USB-C Hub,Electronics,West,David,6,20,55,330,120,210
3961,2024-06-22,Monitor 24in,Electronics,West,David,8,180,380,3040,1440,1600
3962,2024-06-22,Notebook Set,Stationery,West,Bob,6,5,18,108,30,78
3963,2024-06-22,Sticky Notes,Stationery,South,Frank,9,2,8,72,18,54
3964,2024-06-22,Office Chair,Furniture,East,David,10,150,320,3200,1500,1700
3965,2024-06-22,Headphones,Electronics,East,Bob,7,60,150,1050,420,630
3966,2024-06-22,Pen Pack,Stationery,West,Carol,3,3,12,36,9,27
3967,2024-06-23,Pen Pack,Stationery,East,Eva,1,3,12,12,3,9
3968,2024-06-23,USB-C Hub,Electronics,West,Bob,7,20,55,385,140,245
3969,2024-06-23,Monitor 24in,Electronics,West,Eva,1,180,380,380,180,200
3970,2024-06-23,Keyboard Mech,Electronics,South,Frank,3,55,130,390,165,225
3971,2024-06-23,Pen Pack,Stationery,South,Bob,10,3,12,120,30,90
3972,2024-06-23,Pen Pack,Stationery,South,David,6,3,12,72,18,54
3973,2024-06-23,Notebook Set,Stationery,North,Frank,10,5,18,180,50,130
3974,2024-06-24,Wireless Mouse,Electronics,,Alice,2,15,35,70,30,40
3975,2024-06-24,Notebook Set,Stationery,East,Bob,2,5,18,36,10,26
3976,2024-06-24,Sticky Notes,Stationery,East,Alice,3,2,8,24,6,18
3977,2024-06-25,Desk Lamp,Furniture,West,David,6,25,65,390,150,240
3978,2024-06-25,Notebook Set,Stationery,North,Eva,3,5,18,54,15,39
3979,2024-06-25,USB-C Hub,Electronics,North,Eva,3,20,55,165,60,105
3980,2024-06-25,Desk Lamp,Furniture,West,Frank,7,25,65,455,175,280
3981,2024-06-25,Standing Desk,Furniture,South,David,4,300,650,2600,1200,1400
3982,2024-06-26,Laptop Pro,Electronics,West,David,3,700,1200,3600,2100,1500
3983,2024-06-26,Monitor 24in,Electronics,East,David,3,180,380,1140,540,600
3984,2024-06-26,Desk Lamp,Furniture,North,David,10,25,65,650,250,400
3985,2024-06-27,Desk Lamp,Furniture,North,Carol,6,25,65,390,150,240
3986,2024-06-27,Wireless Mouse,Electronics,East,Frank,3,15,35,105,45,60
3987,2024-06-27,Pen Pack,Stationery,South,Frank,3,3,12,36,9,27
3988,2024-06-27,Notebook Set,Stationery,North,Carol,5,5,18,90,25,65
3989,2024-06-27,Desk Lamp,Furniture,,Eva,8,25,65,520,200,320
3990,2024-06-27,Pen Pack,Stationery,East,Bob,3,3,12,36,9,27
3991,2024-06-27,Headphones,Electronics,North,David,5,60,150,750,300,450
3992,2024-06-27,Notebook Set,Stationery,South,Frank,3,5,18,54,15,39
3993,2024-06-28,Standing Desk,Furniture,East,Alice,8,300,650,5200,2400,2800
3994,2024-06-28,Standing Desk,Furniture,East,Eva,8,300,650,5200,2400,2800
3995,2024-06-28,Laptop Pro,Electronics,North,Frank,3,700,1200,3600,2100,1500
3996,2024-06-28,Desk Lamp,Furniture,South,David,1,25,65,65,25,40
3997,2024-06-28,Pen Pack,Stationery,East,Frank,7,3,12,84,21,63
3998,2024-06-29,Notebook Set,Stationery,West,David,6,5,18,108,30,78
3999,2024-06-29,Sticky Notes,Stationery,East,Frank,6,2,8,48,12,36
4000,2024-06-29,Standing Desk,Furniture,East,Carol,9,300,650,5850,2700,3150
4001,2024-06-29,Wireless Mouse,Electronics,North,Frank,8,15,35,280,120,160
4002,2024-06-29,Notebook Set,Stationery,North,Bob,9,5,18,162,45,117
4003,2024-06-29,Wireless Mouse,Electronics,East,Alice,4,15,35,140,60,80
4004,2024-06-30,Desk Lamp,Furniture,North,Alice,4,25,65,260,100,160
4005,2024-06-30,Sticky Notes,Stationery,East,Eva,1,2,8,8,2,6
4006,2024-06-30,Wireless Mouse,Electronics,West,Frank,3,15,35,105,45,60
4007,2024-06-30,Notebook Set,Stationery,North,Frank,2,5,18,36,10,26
4008,2024-07-01,Office Chair,Furniture,North,Alice,2,150,320,640,300,340
4009,2024-07-01,Pen Pack,Stationery,North,David,4,3,12,48,12,36
4010,2024-07-01,Notebook Set,Stationery,South,Frank,9,5,18,162,45,117
4011,2024-07-01,Monitor 24in,Electronics,West,Carol,10,180,380,3800,1800,2000
4012,2024-07-02,Keyboard Mech,Electronics,North,David,10,55,130,1300,550,750
4013,2024-07-02,USB-C Hub,Electronics,,Bob,9,20,55,495,180,315
4014,2024-07-02,Office Chair,Furniture,South,Frank,5,150,320,1600,750,850
4015,2024-07-02,Wireless Mouse,Electronics,East,Bob,2,15,35,70,30,40
4016,2024-07-02,USB-C Hub,Electronics,East,Eva,7,20,55,385,140,245
4017,2024-07-02,Pen Pack,Stationery,South,David,9,3,12,108,27,81
4018,2024-07-02,Standing Desk,Furniture,North,Frank,6,300,650,3900,1800,2100
4019,2024-07-02,Keyboard Mech,Electronics,South,Alice,5,55,130,650,275,375
4020,2024-07-03,Wireless Mouse,Electronics,North,Eva,8,15,35,280,120,160
4021,2024-07-03,Pen Pack,Stationery,West,Alice,2,3,12,24,6,18
4022,2024-07-03,Sticky Notes,Stationery,East,Frank,2,2,8,16,4,12
4023,2024-07-04,Desk Lamp,Furniture,East,David,2,25,65,130,50,80
4024,2024-07-04,Notebook Set,Stationery,East,David,8,5,18,144,40,104
4025,2024-07-04,Notebook Set,Stationery,South,Bob,9,5,18,162,45,117
4026,2024-07-04,Desk Lamp,Furniture,East,David,3,25,65,195,75,120
4027,2024-07-04,Monitor 24in,Electronics,West,David,8,180,380,3040,1440,1600
4028,2024-07-04,Monitor 24in,Electronics,West,David,8,180,380,3040,1440,1600
4029,2024-07-04,Laptop Pro,Electronics,West,Frank,3,700,1200,3600,2100,1500
4030,2024-07-04,USB-C Hub,Electronics,West,Frank,7,20,55,385,140,245
4031,2024-07-05,USB-C Hub,Electronics,South,Alice,10,20,55,550,200,350
4032,2024-07-05,Laptop Pro,Electronics,East,Carol,7,700,1200,8400,4900,3500
4033,2024-07-05,Office Chair,Furniture,South,Carol,1,150,320,320,150,170
4034,2024-07-05,Headphones,Electronics,West,Eva,5,60,150,750,300,450
4035,2024-07-06,Monitor 24in,Electronics,South,David,7,180,380,2660,1260,1400
4036,2024-07-06,Keyboard Mech,Electronics,North,Alice,1,55,130,130,55,75
4037,2024-07-06,Notebook Set,Stationery,South,Bob,8,5,18,144,40,104
4038,2024-07-06,Headphones,Electronics,West,David,8,60,150,1200,480,720
4039,2024-07-06,Laptop Pro,Electronics,East,Frank,5,700,1200,6000,3500,2500
4040,2024-07-06,Standing Desk,Furniture,North,Eva,10,300,650,6500,3000,3500
4041,2024-07-06,USB-C Hub,Electronics,East,Frank,9,20,55,495,180,315
4042,2024-07-06,USB-C Hub,Electronics,West,Alice,6,20,55,330,120,210
4043,2024-07-07,Monitor 24in,Electronics,South,Carol,6,180,380,2280,1080,1200
4044,2024-07-07,Sticky Notes,Stationery,East,Frank,4,2,8,32,8,24
4045,2024-07-07,Monitor 24in,Electronics,East,Frank,5,180,380,1900,900,1000
4046,2024-07-08,USB-C Hub,Electronics,South,Frank,6,20,55,330,120,210
4047,2024-07-08,Desk Lamp,Furniture,South,David,10,25,65,650,250,400
4048,2024-07-08,Desk Lamp,Furniture,East,Eva,8,25,65,520,200,320
4049,2024-07-08,Wireless Mouse,Electronics,East,Alice,7,15,35,245,105,140
4050,2024-07-09,Monitor 24in,Electronics,East,Alice,8,180,380,3040,1440,1600
4051,2024-07-09,Monitor 24in,Electronics,East,Frank,7,180,380,2660,1260,1400
4052,2024-07-09,USB-C Hub,Electronics,North,David,6,20,55,330,120,210
4053,2024-07-09,Office Chair,Furniture,East,Carol,4,150,320,1280,600,680
4054,2024-07-09,Desk Lamp,Furniture,East,Carol,8,25,65,520,200,320
4055,2024-07-09,Monitor 24in,Electronics,South,Frank,6,180,380,2280,1080,1200
4056,2024-07-09,Office Chair,Furniture,East,Frank,10,150,320,3200,1500,1700
4057,2024-07-10,Sticky Notes,Stationery,East,Bob,4,2,8,32,8,24
4058,2024-07-10,Pen Pack,Stationery,North,Carol,7,3,12,84,21,63
4059,2024-07-10,Standing Desk,Furniture,North,Alice,4,300,650,2600,1200,1400
4060,2024-07-11,Keyboard Mech,Electronics,West,Bob,7,55,130,910,385,525
4061,2024-07-11,Monitor 24in,Electronics,West,Carol,7,180,380,2660,1260,1400
4062,2024-07-11,Wireless Mouse,Electronics,South,Frank,5,15,35,175,75,100
4063,2024-07-11,Desk Lamp,Furniture,South,Carol,8,25,65,520,200,320
4064,2024-07-11,Laptop Pro,Electronics,East,Eva,2,700,1200,2400,1400,1000
4065,2024-07-11,Monitor 24in,Electronics,West,Eva,6,180,380,2280,1080,1200
4066,2024-07-11,Laptop Pro,Electronics,West,Bob,7,700,1200,8400,4900,3500
4067,2024-07-11,Notebook Set,Stationery,North,Frank,10,5,18,180,50,130
4068,2024-07-12,Notebook Set,Stationery,North,Eva,10,5,18,180,50,130
4069,2024-07-12,Laptop Pro,Electronics,North,Bob,3,700,1200,3600,2100,1500
4070,2024-07-12,USB-C Hub,Electronics,South,Alice,2,20,55,110,40,70
4071,2024-07-12,Notebook Set,Stationery,West,Carol,6,5,18,108,30,78
4072,2024-07-12,Wireless Mouse,Electronics,North,Eva,8,15,35,280,120,160
4073,2024-07-13,Keyboard Mech,Electronics,North,Bob,7,55,130,910,385,525
4074,2024-07-13,Monitor 24in,Electronics,East,Bob,3,180,380,1140,540,600
4075,2024-07-13,Office Chair,Furniture,North,Alice,1,150,320,320,150,170
4076,2024-07-13,Keyboard Mech,Electronics,North,Bob,4,55,130,520,220,300
4077,2024-07-13,Office Chair,Furniture,South,Eva,3,150,320,960,450,510
4078,2024-07-13,Notebook Set,Stationery,West,Alice,6,5,18,108,30,78
4079,2024-07-14,Standing Desk,Furniture,,Frank,8,300,650,5200,2400,2800
4080,2024-07-14,Sticky Notes,Stationery,North,Bob,7,2,8,56,14,42
4081,2024-07-14,Desk Lamp,Furniture,West,Alice,1,25,65,65,25,40
4082,2024-07-14,Notebook Set,Stationery,East,Eva,2,5,18,36,10,26
4083,2024-07-14,USB-C Hub,Electronics,North,Frank,7,20,55,385,140,245
4084,2024-07-14,Sticky Notes,Stationery,East,Eva,10,2,8,80,20,60
4085,2024-07-14,Pen Pack,Stationery,East,Carol,3,3,12,36,9,27
4086,2024-07-15,Notebook Set,Stationery,East,David,5,5,18,90,25,65
4087,2024-07-15,Laptop Pro,Electronics,West,Bob,8,700,1200,9600,5600,4000
4088,2024-07-15,USB-C Hub,Electronics,North,Frank,2,20,55,110,40,70
4089,2024-07-15,Office Chair,Furniture,East,Frank,4,150,320,1280,600,680
4090,2024-07-16,Office Chair,Furniture,East,David,10,150,320,3200,1500,1700
4091,2024-07-16,Laptop Pro,Electronics,East,Bob,4,700,1200,4800,2800,2000
4092,2024-07-16,Headphones,Electronics,South,Bob,1,60,150,150,60,90
4093,2024-07-16,Notebook Set,Stationery,West,Frank,4,5,18,72,20,52
4094,2024-07-16,Notebook Set,Stationery,South,David,8,5,18,144,40,104
4095,2024-07-16,Monitor 24in,Electronics,South,Alice,9,180,380,3420,1620,1800
4096,2024-07-16,Desk Lamp,Furniture,North,Eva,2,25,65,130,50,80
4097,2024-07-16,Laptop Pro,Electronics,North,Carol,1,700,1200,1200,700,500
4098,2024-07-17,Pen Pack,Stationery,North,Alice,10,3,12,120,30,90
4099,2024-07-17,Notebook Set,Stationery,West,Frank,4,5,18,72,20,52
4100,2024-07-17,Notebook Set,Stationery,North,Carol,2,5,18,36,10,26
4101,2024-07-17,Laptop Pro,Electronics,East,David,2,700,1200,2400,1400,1000
4102,2024-07-17,Office Chair,Furniture,North,David,2,150,320,640,300,340
4103,2024-07-17,USB-C Hub,Electronics,South,David,1,20,55,55,20,35
4104,2024-07-18,Sticky Notes,Stationery,North,Frank,9,2,8,72,18,54
4105,2024-07-18,Desk Lamp,Furniture,South,Bob,8,25,65,520,200,320
4106,2024-07-18,Wireless Mouse,Electronics,North,Alice,7,15,35,245,105,140
4107,2024-07-18,Monitor 24in,Electronics,West,Bob,7,180,380,2660,1260,1400
4108,2024-07-18,Laptop Pro,Electronics,North,Carol,10,700,1200,12000,7000,5000
4109,2024-07-18,Sticky Notes,Stationery,South,Carol,5,2,8,40,10,30
4110,2024-07-18,Laptop Pro,Electronics,South,Bob,5,700,1200,6000,3500,2500
4111,2024-07-19,Monitor 24in,Electronics,North,Eva,1,180,380,380,180,200
4112,2024-07-19,Pen Pack,Stationery,West,Bob,9,3,12,108,27,81
4113,2024-07-19,Sticky Notes,Stationery,North,Eva,1,2,8,8,2,6
4114,2024-07-19,Notebook Set,Stationery,South,Carol,8,5,18,144,40,104
4115,2024-07-19,Keyboard Mech,Electronics,South,Carol,6,55,130,780,330,450
4116,2024-07-19,Sticky Notes,Stationery,West,Carol,6,2,8,48,12,36
4117,2024-07-19,Monitor 24in,Electronics,South,Frank,6,180,380,2280,1080,1200
4118,2024-07-19,Monitor 24in,Electronics,West,Alice,9,180,380,3420,1620,1800
4119,2024-07-20,Standing Desk,Furniture,East,Frank,3,300,650,1950,900,1050
4120,2024-07-20,Monitor 24in,Electronics,South,Alice,8,180,380,3040,1440,1600
4121,2024-07-20,Notebook Set,Stationery,South,Eva,9,5,18,162,45,117
4122,2024-07-20,Notebook Set,Stationery,South,Eva,9,5,18,162,45,117
4123,2024-07-20,USB-C Hub,Electronics,West,Alice,4,20,55,220,80,140
4124,2024-07-20,Pen Pack,Stationery,North,Eva,2,3,12,24,6,18
4125,2024-07-20,Wireless Mouse,Electronics,,Eva,10,15,35,350,150,200
4126,2024-07-21,USB-C Hub,Electronics,East,David,4,20,55,220,80,140
4127,2024-07-21,Wireless Mouse,Electronics,East,Eva,6,15,35,210,90,120
4128,2024-07-21,Pen Pack,Stationery,West,Bob,9,3,12,108,27,81
4129,2024-07-21,Desk Lamp,Furniture,North,Bob,6,25,65,390,150,240
4130,2024-07-21,Keyboard Mech,Electronics,South,Frank,8,55,130,1040,440,600
4131,2024-07-21,Laptop Pro,Electronics,West,Bob,9,700,1200,10800,6300,4500
4132,2024-07-21,Wireless Mouse,Electronics,West,Carol,5,15,35,175,75,100
4133,2024-07-21,Office Chair,Furniture,South,Alice,9,150,320,2880,1350,1530
4134,2024-07-22,Laptop Pro,Electronics,South,Frank,5,700,1200,6000,3500,2500
4135,2024-07-22,Wireless Mouse,Electronics,North,David,2,15,35,70,30,40
4136,2024-07-22,Notebook Set,Stationery,,Eva,7,5,18,126,35,91
4137,2024-07-23,Notebook Set,Stationery,East,David,7,5,18,126,35,91
4138,2024-07-23,Desk Lamp,Furniture,North,Frank,10,25,65,650,250,400
4139,2024-07-23,Monitor 24in,Electronics,East,Alice,1,180,380,380,180,200
4140,2024-07-23,Standing Desk,Furniture,West,Eva,8,300,650,5200,2400,2800
4141,2024-07-23,Wireless Mouse,Electronics,East,Frank,7,15,35,245,105,140
4142,2024-07-24,Laptop Pro,Electronics,West,Alice,7,700,1200,8400,4900,3500
4143,2024-07-24,Monitor 24in,Electronics,North,Bob,5,180,380,1900,900,1000
4144,2024-07-24,Sticky Notes,Stationery,East,Bob,2,2,8,16,4,12
4145,2024-07-24,Desk Lamp,Furniture,East,Eva,8,25,65,520,200,320
4146,2024-07-24,Sticky Notes,Stationery,West,Alice,8,2,8,64,16,48
4147,2024-07-24,Laptop Pro,Electronics,North,Eva,3,700,1200,3600,2100,1500
4148,2024-07-25,Wireless Mouse,Electronics,East,Frank,9,15,35,315,135,180
4149,2024-07-25,Desk Lamp,Furniture,North,Carol,7,25,65,455,175,280
4150,2024-07-25,Desk Lamp,Furniture,West,Bob,2,25,65,130,50,80
4151,2024-07-25,Monitor 24in,Electronics,North,Carol,5,180,380,1900,900,1000
4152,2024-07-25,Desk Lamp,Furniture,South,Alice,6,25,65,390,150,240
4153,2024-07-25,Office Chair,Furniture,North,David,8,150,320,2560,1200,1360
4154,2024-07-26,Keyboard Mech,Electronics,North,Carol,3,55,130,390,165,225
4155,2024-07-26,USB-C Hub,Electronics,West,Bob,4,20,55,220,80,140
4156,2024-07-26,Sticky Notes,Stationery,North,Alice,8,2,8,64,16,48
4157,2024-07-26,USB-C Hub,Electronics,North,David,3,20,55,165,60,105
4158,2024-07-26,Monitor 24in,Electronics,West,Alice,6,180,380,2280,1080,1200
4159,2024-07-26,Sticky Notes,Stationery,East,Frank,9,2,8,72,18,54
4160,2024-07-26,Headphones,Electronics,North,Carol,2,60,150,300,120,180
4161,2024-07-26,Pen Pack,Stationery,North,Alice,9,3,12,108,27,81
4162,2024-07-27,Standing Desk,Furniture,South,Bob,6,300,650,3900,1800,2100
4163,2024-07-27,Wireless Mouse,Electronics,South,Frank,1,15,35,35,15,20
4164,2024-07-27,Office Chair,Furniture,East,Eva,8,150,320,2560,1200,1360
4165,2024-07-28,Monitor 24in,Electronics,South,Eva,2,180,380,760,360,400
4166,2024-07-28,Pen Pack,Stationery,South,Bob,2,3,12,24,6,18
4167,2024-07-28,USB-C Hub,Electronics,West,Alice,5,20,55,275,100,175
4168,2024-07-28,Notebook Set,Stationery,North,Alice,1,5,18,18,5,13
4169,2024-07-28,Headphones,Electronics,North,Carol,5,60,150,750,300,450
4170,2024-07-29,Notebook Set,Stationery,South,Bob,4,5,18,72,20,52
4171,2024-07-29,Keyboard Mech,Electronics,South,Alice,8,55,130,1040,440,600
4172,2024-07-29,USB-C Hub,Electronics,North,Bob,7,20,55,385,140,245
4173,2024-07-29,Keyboard Mech,Electronics,South,Alice,3,55,130,390,165,225
4174,2024-07-30,Headphones,Electronics,South,Frank,2,60,150,300,120,180
4175,2024-07-30,Pen Pack,Stationery,East,David,6,3,12,72,18,54
4176,2024-07-30,Laptop Pro,Electronics,East,David,7,700,1200,8400,4900,3500
4177,2024-07-30,Laptop Pro,Electronics,East,David,4,700,1200,4800,2800,2000
4178,2024-07-30,Monitor 24in,Electronics,South,Frank,10,180,380,3800,1800,2000
4179,2024-07-30,USB-C Hub,Electronics,West,Frank,8,20,55,440,160,280
4180,2024-07-31,USB-C Hub,Electronics,East,David,4,20,55,220,80,140
4181,2024-07-31,Wireless Mouse,Electronics,West,Alice,7,15,35,245,105,140
4182,2024-07-31,Headphones,Electronics,South,Frank,2,60,150,300,120,180
4183,2024-07-31,Laptop Pro,Electronics,East,David,6,700,1200,7200,4200,3000
4184,2024-07-31,Keyboard Mech,Electronics,East,Carol,6,55,130,780,330,450
4185,2024-07-31,Monitor 24in,Electronics,South,David,9,180,380,3420,1620,1800
4186,2024-07-31,Notebook Set,Stationery,East,Eva,2,5,18,36,10,26
4187,2024-07-31,Headphones,Electronics,East,Frank,10,60,150,1500,600,900
4188,2024-08-01,Standing Desk,Furniture,South,Carol,5,300,650,3250,1500,1750
4189,2024-08-01,Notebook Set,Stationery,East,Carol,4,5,18,72,20,52
4190,2024-08-01,Office Chair,Furniture,West,Carol,6,150,320,1920,900,1020
4191,2024-08-01,Standing Desk,Furniture,South,Eva,10,300,650,6500,3000,3500
4192,2024-08-01,USB-C Hub,Electronics,East,Frank,5,20,55,275,100,175
4193,2024-08-02,Headphones,Electronics,West,Eva,6,60,150,900,360,540
4194,2024-08-02,Headphones,Electronics,East,Frank,3,60,150,450,180,270
4195,2024-08-02,Office Chair,Furniture,East,Bob,4,150,320,1280,600,680
4196,2024-08-02,Keyboard Mech,Electronics,West,David,8,55,130,1040,440,600
4197,2024-08-02,Sticky Notes,Stationery,West,Eva,5,2,8,40,10,30
4198,2024-08-02,Notebook Set,Stationery,North,Carol,3,5,18,54,15,39
4199,2024-08-02,Wireless Mouse,Electronics,West,Alice,7,15,35,245,105,140
4200,2024-08-03,Office Chair,Furniture,West,Eva,5,150,320,1600,750,850
4201,2024-08-03,Desk Lamp,Furniture,West,Bob,5,25,65,325,125,200
4202,2024-08-03,Standing Desk,Furniture,West,Eva,1,300,650,650,300,350
4203,2024-08-04,Monitor 24in,Electronics,North,Bob,7,180,380,2660,1260,1400
4204,2024-08-04,USB-C Hub,Electronics,North,Alice,2,20,55,110,40,70
4205,2024-08-04,Wireless Mouse,Electronics,East,Bob,5,15,35,175,75,100
4206,2024-08-05,Sticky Notes,Stationery,North,Alice,7,2,8,56,14,42
4207,2024-08-05,Wireless Mouse,Electronics,East,Carol,6,15,35,210,90,120
4208,2024-08-05,Pen Pack,Stationery,East,Eva,4,3,12,48,12,36
4209,2024-08-06,Office Chair,Furniture,,Eva,3,150,320,960,450,510
4210,2024-08-06,Notebook Set,Stationery,West,Bob,4,5,18,72,20,52
4211,2024-08-06,Headphones,Electronics,,Bob,10,60,150,1500,600,900
4212,2024-08-06,Wireless Mouse,Electronics,East,David,10,15,35,350,150,200
4213,2024-08-06,Wireless Mouse,Electronics,West,Bob,2,15,35,70,30,40
4214,2024-08-07,Monitor 24in,Electronics,South,Bob,10,180,380,3800,1800,2000
4215,2024-08-07,Standing Desk,Furniture,,Frank,2,300,650,1300,600,700
4216,2024-08-07,Standing Desk,Furniture,West,David,7,300,650,4550,2100,2450
4217,2024-08-07,Office Chair,Furniture,North,David,4,150,320,1280,600,680
4218,2024-08-08,Monitor 24in,Electronics,West,Eva,8,180,380,3040,1440,1600
4219,2024-08-08,Pen Pack,Stationery,East,Bob,1,3,12,12,3,9
4220,2024-08-08,Keyboard Mech,Electronics,East,Carol,8,55,130,1040,440,600
4221,2024-08-08,Laptop Pro,Electronics,West,David,8,700,1200,9600,5600,4000
4222,2024-08-08,Desk Lamp,Furniture,North,Eva,4,25,65,260,100,160
4223,2024-08-08,Sticky Notes,Stationery,West,Bob,7,2,8,56,14,42
4224,2024-08-08,Office Chair,Furniture,East,Bob,6,150,320,1920,900,1020
4225,2024-08-08,Sticky Notes,Stationery,West,Eva,5,2,8,40,10,30
4226,2024-08-09,Laptop Pro,Electronics,North,David,10,700,1200,12000,7000,5000
4227,2024-08-09,Sticky Notes,Stationery,East,Carol,1,2,8,8,2,6
4228,2024-08-09,Pen Pack,Stationery,West,David,1,3,12,12,3,9
4229,2024-08-09,Wireless Mouse,Electronics,South,Carol,7,15,35,245,105,140
4230,2024-08-09,Notebook Set,Stationery,South,Bob,5,5,18,90,25,65
4231,2024-08-09,Desk Lamp,Furniture,South,Alice,9,25,65,585,225,360
4232,2024-08-10,Notebook Set,Stationery,North,Frank,1,5,18,18,5,13
4233,2024-08-10,USB-C Hub,Electronics,North,Carol,2,20,55,110,40,70
4234,2024-08-10,Wireless Mouse,Electronics,West,Bob,9,15,35,315,135,180
4235,2024-08-10,Standing Desk,Furniture,East,Bob,3,300,650,1950,900,1050
4236,2024-08-10,Office Chair,Furniture,North,Bob,7,150,320,2240,1050,1190
4237,2024-08-10,Wireless Mouse,Electronics,South,Carol,10,15,35,350,150,200
4238,2024-08-11,Monitor 24in,Electronics,South,Alice,7,180,380,2660,1260,1400
4239,2024-08-11,Office Chair,Furniture,North,Alice,10,150,320,3200,1500,1700
